video_id,comment_id,comment_text,comment_author,comment_date,comment_like_count,parent_comment_id
B71pK82T5rA,Ugwuf3ed6tdEW6Tqkct4AaABAg,ireland isnt sale neutrality ireland allowed become military target next wars,ab ba,2023-02-14T00:02:33Z,0,
B71pK82T5rA,UgwP-pCYRpF6A4NpZUV4AaABAg,putin ypu see,Suzanne Hijazie,2023-02-06T09:55:58Z,0,
B71pK82T5rA,Ugxf12PxbLvkSNZHald4AaABAg,thats scotland like,Jack Bruce,2023-02-02T01:23:40Z,0,
B71pK82T5rA,Ugx-8xjSwWEiEcGC-np4AaABAg,war serves rich im towards neutrality simple reason home land irish people arent danger threat believe helping others good bad everywhere,S B,2023-01-26T19:25:42Z,0,
B71pK82T5rA,UgyX3XLALjk1FLz0uit4AaABAg,ireland never neutral even ww guerrilla war far habit small country got ought give british help train irish ukraine humanitarin help look whats really going utube videos n interviews utube yr ago many sources ross kemp etc eva bartlett,Jo Procter,2023-01-21T08:59:36Z,0,
B71pK82T5rA,UgxopCWqRhFOQCTovVF4AaABAg,send penny azov ukraine,Jo Procter,2023-01-21T08:54:53Z,0,
B71pK82T5rA,UgwRsDO3GDs1tLSmv554AaABAg,send stingers,Anslo Garrick,2023-01-19T07:44:30Z,0,
B71pK82T5rA,UgzL0y08AKyLAqmrJzZ4AaABAg,russia running ammunition call bluff october november give take days,Anslo Garrick,2023-01-19T07:44:08Z,0,
B71pK82T5rA,UgyI9S6ZbEVDYENQVZd4AaABAg,star streak send units,Anslo Garrick,2023-01-19T07:43:22Z,0,
B71pK82T5rA,UgzIGsr9Ao7el0lLlGp4AaABAg,october show,Anslo Garrick,2023-01-19T07:41:46Z,0,
B71pK82T5rA,UgxBKlUYFmjAEEPT6pl4AaABAg,count soldiers russian army multiplied hourly wage even cheated people making year average per hour multiplied lack ammunition call bluff morningstar,Anslo Garrick,2023-01-19T07:41:35Z,0,
B71pK82T5rA,UgxjJ5oIwJbGnhNRsTl4AaABAg,metaphor dont kill make work theyre gonna make cement,Anslo Garrick,2023-01-19T07:41:03Z,0,
B71pK82T5rA,Ugz7p1NXckpgDGD0TbB4AaABAg,well meanwhile everyone probably taken side aggressors russia defenders ukraine,Lucas,2023-01-04T13:30:39Z,0,
65CuGWv8_BY,UgyALv8aeBFMK5ZgAmF4AaABAg,stop,jason inman,2023-02-05T02:29:52Z,0,
65CuGWv8_BY,Ugw8xnCW2vaSX-FXTYV4AaABAg,keep zelensky away plant,Bob Johnson,2023-01-19T04:25:52Z,0,
65CuGWv8_BY,UgwOISfLQMRruVK7CPp4AaABAg,rolmao zelenskyy thugs bomb hell nuclear power plant donbas region liars hypocrites,I M Czech,2022-12-26T22:15:33Z,0,
65CuGWv8_BY,UgwskQEjhfzr4L8hNg94AaABAg,bs zenk clown already attached nuke plants mention bombing polish territory blaming russia wake people rainbow expansion cost,Kerr Foy,2022-12-18T23:20:07Z,0,
65CuGWv8_BY,UgyEOmyz_l_i5--DBcR4AaABAg,russian ministry information known ministry disinformation factual analytical report simply sky propaganda report complete innuendo bias downright lying viewers want know situation bias socalled analyst dont insult viewers implying follow prejudice,Mike Crampton,2022-12-18T17:06:42Z,0,
65CuGWv8_BY,Ugw65ha9mtQr_PUD2VJ4AaABAg,sunak asking audit military aid provided meet security considerations must continue aid benefit uk well ukraine others,jan jan,2022-12-18T00:59:02Z,0,
65CuGWv8_BY,Ugw0VWu95W5WJSkhFpJ4AaABAg,dont know shelled bloody liar brit rollocks,Tommaso Turek,2022-12-15T06:37:43Z,0,
65CuGWv8_BY,UgzZha-UEXTpEh-f8qh4AaABAg,un quiet iraqafghanistansyrialibya yemen etc crying,anupam surya,2022-12-10T08:11:40Z,0,
65CuGWv8_BY,UgwyuF-xFpvjIJWVtcp4AaABAg,zaphorizhiza reactors advanced gas co cant meltdown heat reaction chokes also primary secondary tertiary safety systems place like nitrogen boron pellets slow finally stop reactor physics working id agr,carl swainston,2022-12-08T11:10:09Z,0,
65CuGWv8_BY,Ugx11cKfOQj20SNrdsh4AaABAg,russia running ammunition since march yet fire artiller shells day tells kinda bs western media intelligence sources report public,Rippling Effect,2022-12-01T17:23:19Z,0,
65CuGWv8_BY,UgyhFs_Vna-a2-CtkAt4AaABAg,thats ukraine keeps shelling plant,Johnny Wong,2022-12-01T17:15:17Z,0,
65CuGWv8_BY,UgzOf9qb27esaHCzQLx4AaABAg,gchq clown propaganda,LW1zFog,2022-11-29T09:10:37Z,0,
65CuGWv8_BY,Ugww3L11phGuWtBOnlV4AaABAg,russia running ammo joke,Roman Gero Kopler,2022-11-28T10:06:04Z,0,
65CuGWv8_BY,Ugzvl2w4C847Hn81hZZ4AaABAg,would russia shell npp,Roman Gero Kopler,2022-11-28T09:52:00Z,0,
65CuGWv8_BY,Ugw1FCjno70PkKyBU_J4AaABAg,another chernobyl would benefit anyone,Ibis,2022-11-28T09:33:57Z,0,
65CuGWv8_BY,UgwsLbCkoUm3v_dbUg94AaABAg,makes dirty bomb plant russian people made international pariah decades much better already taking ukrainian infrastructure would one tiny added step hysteria may stablest possible russian checks balances avoid,G6000 S,2022-11-28T04:11:27Z,0,
65CuGWv8_BY,UgwPOqF7GSLFSQe06nd4AaABAg,makes sense attack didnt ukraine fire russian missiles poland get nato involved,David Larsen,2022-11-28T03:09:51Z,0,
65CuGWv8_BY,UgwGkHlkWSiDOTaRJAN4AaABAg,un like disappointed grandparents always telling everyone bad someone never anything solve problem,John Hmielewski,2022-11-28T00:26:22Z,0,
65CuGWv8_BY,Ugx7Bfi2BSiNdpBlmnB4AaABAg,un nato need grow set balls knew russias intentions build stood watched happen takes evil flourish good men nothing,1DirtyMutt,2022-11-27T23:58:17Z,0,
65CuGWv8_BY,Ugy1c0_ySpMz4Y32i9R4AaABAg,enemy within gates common purpose destroy us within deliver power globalists,Kite Communications,2022-11-27T20:14:05Z,0,
N8y63_92xt8,UgxeNU320NT8itT3GXN4AaABAg,guy didnt believe half parroted gave script,CinePost,2023-04-22T03:42:29Z,0,
N8y63_92xt8,Ugz8QJKUI2ROyJUxVOd4AaABAg,gonna need,Joshua Webb,2023-03-31T13:49:13Z,0,
N8y63_92xt8,UgysM5JiZmUshMWhGbh4AaABAg,world knew us never dare challenge country nuke bully,GPDC,2023-03-25T03:07:49Z,0,
N8y63_92xt8,UgwUtgH_7LbPoVNkmdp4AaABAg,country ukraine communist country leader ukraine communist people disagree shuts radio stations etc,Cats,2023-02-26T18:37:31Z,0,
N8y63_92xt8,Ugz5k_Wlrf4xNFjNIuR4AaABAg,cant australia send fighter jets,Kevin,2023-02-23T05:05:24Z,0,
N8y63_92xt8,UgyIu8STPB1zl-FpyVl4AaABAg,early send,microcontroller 714,2023-02-23T02:50:12Z,0,
N8y63_92xt8,Ugwd1QDz1U1m0udmKd94AaABAg,f us,Bill Nigel,2023-02-19T18:31:07Z,0,
N8y63_92xt8,UgwZAq0l1XDFYOlW3E14AaABAg,sky news mainstream media controlled corrupt muppets talk blushi stick chanels like redacted talk truth biased views real talk real news,Suhazur Rahman,2023-02-19T02:51:03Z,0,
N8y63_92xt8,UgysPLYcA9jNrC0hZRR4AaABAg,hundreds f jets poland waiting,Piper Warrior Sim Project,2023-02-18T00:45:43Z,0,
N8y63_92xt8,UgzzUEnsbFaU6GYFpR54AaABAg,obvious reasons,Jimmy Chin,2023-02-17T19:31:43Z,0,
N8y63_92xt8,UgxqKSOsmBvsBattoHt4AaABAg,us sent troops invade iraq syria yemen etc must sent troops ukraine fight russia americans scared death russians nukes bunch cowards,Elein MH,2023-02-16T04:00:18Z,0,
N8y63_92xt8,Ugz1oR9Wk4nmYqyNqVJ4AaABAg,anyone understand much one jets cost make us supplying weapons ammo ukraine imposes possibility russia getting hands,snillum,2023-02-13T11:16:20Z,0,
N8y63_92xt8,UgwQQyVOfDErwNadZdF4AaABAg,takes two years train pilot,Nigh Le,2023-02-12T00:55:14Z,1,
N8y63_92xt8,UgwQQyVOfDErwNadZdF4AaABAg.9m0Fuovwql39mF8BrwNz38,incorrect ret,Iron Wolf,2023-02-17T19:36:24Z,0,UgwQQyVOfDErwNadZdF4AaABAg
N8y63_92xt8,Ugx_zZd0nYfuFEI1TCR4AaABAg,russia win war ukraine could ever make use,Chris,2023-02-11T16:37:33Z,1,
N8y63_92xt8,UgwLqpa_UbM6wqhYSc54AaABAg,nato lot money make war slavic people arent really white think send much weapons possible negociate russia untill run ukranian soldiers russia much weaker nato ukraine winwin,Baby Yoda,2023-02-11T14:38:09Z,1,
N8y63_92xt8,UgwLqpa_UbM6wqhYSc54AaABAg.9m-9IDq8JZ39mF8SOOWJNR,lol reality slavs probably white dna,Iron Wolf,2023-02-17T19:38:39Z,0,UgwLqpa_UbM6wqhYSc54AaABAg
N8y63_92xt8,Ugx1VIV_T-6Uu2zv4ZJ4AaABAg,usa give f ukraine russians knock quickly one want buy america useless,Yuli Yanti,2023-02-11T07:03:41Z,1,
N8y63_92xt8,Ugx1VIV_T-6Uu2zv4ZJ4AaABAg.9lzLHYu-JFn9mF8ccrWEky,relax russian troops shot russian su bomber jet cheerio,Iron Wolf,2023-02-17T19:40:11Z,0,Ugx1VIV_T-6Uu2zv4ZJ4AaABAg
N8y63_92xt8,Ugyn9NMDXFbkZJWfDOl4AaABAg,us seen enough ukraine countries nature need step game,Craig Steckel Sr.,2023-02-10T13:14:20Z,0,
N8y63_92xt8,UgxxXIS9aDtm9wDyrb54AaABAg,us doesnt want dig grave simple,Umer Lashari,2023-02-10T12:33:59Z,1,
N8y63_92xt8,UgwYN0DD4xPJ1WRcsiF4AaABAg,nato article members,Taps Taporco,2023-02-09T23:28:00Z,1,
N8y63_92xt8,Ugz9Xm4LASF12QdX63Z4AaABAg,come biden usa give ukraine president zelensky fighter jets needs bring war end glory ukraine,Gilbert Robert Tuahuru,2023-02-09T19:21:41Z,0,
4rymCgMBYyQ,Ugx3uXQxbNgbjk5aSbp4AaABAg,never trust chinese,Just Me,2023-04-26T12:55:16Z,0,
4rymCgMBYyQ,UgwFJCUwFrgPq9eLbW14AaABAg,western countries freely provide ukraine manner weapons fight russia killing russians western eyebrows raised south africa simply carry joint exercise russia called false narrative typical entitlement west always wanting cake eating without sense awareness fairness right wrong,Rubadub Soldier,2023-04-16T01:46:02Z,0,
4rymCgMBYyQ,UgzA4iwxEUO-0XwNctN4AaABAg,partners host,Uncle Siphe_EC,2023-04-09T21:36:08Z,0,
4rymCgMBYyQ,UgydqL7eOJdwvzZgPsd4AaABAg,f county,Majorsmurf-Productions MSP,2023-04-08T17:29:09Z,0,
4rymCgMBYyQ,UgxJLQheLK7JCnx2Jr54AaABAg,wonder motives praising commentator oneeyed idea might two sides conflict,Mike Crampton,2023-03-21T07:28:57Z,0,
4rymCgMBYyQ,UgzkJfQh3tH4GwlWpnp4AaABAg,since putin invaded ukraine south africa supported even carried naval exercises russian navy time ban south africa international sport,No2Z,2023-03-13T19:02:08Z,0,
4rymCgMBYyQ,UgwDpm_ihi0sl7DDea54AaABAg,ever believe anything anc says thieves murderers,Hans Steyn,2023-03-13T11:19:38Z,0,
4rymCgMBYyQ,Ugw5VujY5aeobo3_sTh4AaABAg,wont condemn russia speak black us uk arent brainwashed russia liberated african countries never enslaved colonized us,Madunkz VR Gamer,2023-03-12T15:55:32Z,0,
4rymCgMBYyQ,Ugz-ihllvg9pmzJ63dR4AaABAg,got spare equipment men,Robert Rawlyss,2023-03-11T10:43:02Z,0,
4rymCgMBYyQ,UgxaXNzApZbwchG91TN4AaABAg,audience wants michael clark air time slava ukraini stoprussia restrictrussianvisas moresanctionsonrussia moresanctionsoniran itsanctionsonrussia supportukraine donateukraine slava ukraini heroic sava,Cheeba CheeoBusiness,2023-03-11T09:37:52Z,0,
4rymCgMBYyQ,UgzmfatI1dH_bgThZq14AaABAg,south africa remembers allies apartheid russia china ukrain west supported apartheid regime,sabelo mthobisi,2023-03-10T13:07:22Z,0,
4rymCgMBYyQ,UgzrAzY1kJH45p5up0B4AaABAg,wow black south africas shown true colours,Norwood G.,2023-03-09T10:24:56Z,0,
4rymCgMBYyQ,UgzCzMKjAbOyQsadKwp4AaABAg,south africa part brics nation theres nothing ashamed countries tarnishing image partnership nato pushing white supremacy devils world history supports statement,Tieho Teele,2023-03-08T10:12:31Z,0,
4rymCgMBYyQ,UgxgnYCiAeqs_dfMxQB4AaABAg,looks like us killing chinese mass perhaps hate criming russia,DD,2023-03-08T04:51:02Z,0,
4rymCgMBYyQ,UgxgnYCiAeqs_dfMxQB4AaABAg.9mzTyppDr_Y9mzU6FVTEVG,said end january already police involved killing celebrating chinese new year suddenly teach public school,DD,2023-03-08T04:52:10Z,0,UgxgnYCiAeqs_dfMxQB4AaABAg
4rymCgMBYyQ,UgwYZFg4OUeLoBTqAUJ4AaABAg,happens country part even though africans nato give south africa big,POUNDS J,2023-03-06T07:42:17Z,0,
4rymCgMBYyQ,UgwXnVCCoGE66arZLLx4AaABAg,arrogant imperialists angry cares years cecil rhodes get grip,Kay H,2023-03-06T06:45:06Z,0,
4rymCgMBYyQ,UgwILeJ8tKxsXx_SrAl4AaABAg,south africa sale simple corruption,Plumbline Word,2023-03-05T16:07:04Z,0,
4rymCgMBYyQ,UgxaH7RMhOCmHazj-3J4AaABAg,sanctions usa sa wake,John Powell,2023-03-05T10:34:48Z,0,
4rymCgMBYyQ,UgzIUSuLWOKjBojx2354AaABAg,dont let south africa fool world anc exile russia apartheid received military training south africa surely bed china russia recently sa renewed ties cuba south africa comunist country mathematics become clear sa detest israel united states,John Powell,2023-03-05T10:33:11Z,0,
4rymCgMBYyQ,UgzIUSuLWOKjBojx2354AaABAg.9msMkF0V_Qx9n0mFTs7GfM,everyone detest usa,Make America Gay Again,2023-03-09T02:17:56Z,1,UgzIUSuLWOKjBojx2354AaABAg
4rymCgMBYyQ,UgzjL_o6z-GcHF8esuh4AaABAg,america uk must sit russia negotiating table order innocent ukrainian russian people live peace,SF290SKING,2023-03-04T17:07:06Z,2,
ZcyZRtLaWOw,Ugxi5MLuxibkvnSK0Sh4AaABAg,remembers white death,Ryan King,2022-11-22T02:20:57Z,0,
ZcyZRtLaWOw,UgyXze5S8_71x2fKTFt4AaABAg,fear wrong word like allies,Kiiminkijoe,2022-10-21T20:09:58Z,0,
ZcyZRtLaWOw,Ugzdzs-IOy6kEeZGk5Z4AaABAg,shif yaaaaaaaaaaaaaaaaaa,Edwin Solorio,2022-10-17T02:54:03Z,0,
ZcyZRtLaWOw,UgwH0VkOGCC1St35OkF4AaABAg,lol finland bring natoumm pretty much nothing,jimmy fsu,2022-10-11T17:17:22Z,0,
ZcyZRtLaWOw,Ugx9QetOx2enLGPDZyd4AaABAg,thanks reading testimony,JOY JAMES,2022-09-27T13:23:13Z,1,
ZcyZRtLaWOw,UgwPPmjKSu7DbFTveON4AaABAg,russia didnt think ukraine would hard concur putti didnt realize countrys around ukraine standing think funny many countries rallied around ukraine,Jeffrey Oliver,2022-09-23T17:27:04Z,0,
ZcyZRtLaWOw,UgwUFehkfBq9qJuI1pl4AaABAg,trìbün timur com vìral russia chechenya soldiers videos ukraina war video,Che  Cuba,2022-07-05T05:01:39Z,0,
ZcyZRtLaWOw,Ugzi_49TsZ3KvjL_yN14AaABAg,russia create military artificial islands baltic norwegian sea barents sea north sea encircle scandinaviamilitarization russian artificial islands russian isles like novosibirsk islands new land nowa ziemla wrangel island land francis joseph russian island fininshrussian border russia instal nuclear warheads mini nukes antimissile shields,Phoenix Phoenix,2022-06-23T08:04:51Z,0,
ZcyZRtLaWOw,UgzS4RwuRuj_sucVbXh4AaABAg,conclusion act russianato вывод к акту от года натороссия aggressor russia proved whole world official republic worthy partner trusted since time peter агрессор россия доказала всему миру что не является официальной республикой достойным партнёром не имеет доверие со времён петра,marduk kolombo,2022-06-16T09:54:49Z,0,
ZcyZRtLaWOw,UgziVEnUuTaE9PrXB4l4AaABAg,great day,Brojen Heisnam,2022-05-23T04:41:05Z,0,
ZcyZRtLaWOw,UgwB9kCTXPlxtN7nTvd4AaABAg,confidence went searching finally found right place suffering hsv many years dr youtube got cured hsv httpsyoutubecomchannelucrgkmxvhfeiytlaeymca,James Ebute,2022-05-17T23:42:04Z,0,
ZcyZRtLaWOw,Ugy2Da51l6K36liq0v94AaABAg,omg,Tramyer Ordenal,2022-05-17T01:25:36Z,0,
ZcyZRtLaWOw,UgwkAoHKsBES6k0-fid4AaABAg,omg,Tramyer Ordenal,2022-05-17T01:25:11Z,0,
ZcyZRtLaWOw,Ugzd-pJK4p1ejRIGgPB4AaABAg,many people caught arising ceasing karmic conditions emotions controlled intelligence intelligence subject state mind state mind requires cultivation develop like flowers garden require care flourish,卢军宏台长心灵法门,2022-05-16T15:43:33Z,0,
ZcyZRtLaWOw,UgzNGpn3e10KY8lsoi94AaABAg,finland sweden really able join nato turkey opposes inclusion,KH L,2022-05-16T05:13:53Z,0,
ZcyZRtLaWOw,UgzNGpn3e10KY8lsoi94AaABAg.9b4LIIiX_F59b8u2zFjBwa,confidence went searching finally found right place suffering hsv many years dr youtube got cured hsv httpsyoutubecomchannelucrgkmxvhfeiytlaeymca,James Ebute,2022-05-17T23:43:20Z,0,UgzNGpn3e10KY8lsoi94AaABAg
ZcyZRtLaWOw,UgzySKfBt3AYcqXTubt4AaABAg,finland third prosperous country among best country world legatum institute legatum prosperity index finnish people envied hope another ukraine whereby western powers sit back provide arms aids finnish soldiers otherwise would lead ww iii massive implosion europe parts world 阿門,Clo,2022-05-15T14:23:59Z,0,
ZcyZRtLaWOw,UgywLLuqcsrM8yBcbE54AaABAg,much love sweden finland,bofooit gojo,2022-05-15T06:35:08Z,1,
ZcyZRtLaWOw,UgxFb3YMr-kdvLGagdp4AaABAg,let us listen music ok,123vicce,2022-05-14T19:46:25Z,0,
ZcyZRtLaWOw,UgxSrrbrSQLnqRi6R1F4AaABAg,als finland bij de navo wil hebben ze dan gezien dat wij eu mensen geofferd worden en onze economie een sluitpost lijkt te zijn geworden en wij deze oorlog veroorzaakt hebben door ons daar te mengen met wapen leveranties als het corrupte oekraïne eerst de russische minderheid discrimineert en er een beweging gaat ontstaan van separatisme die door de oekraïne zelf veroorzaakt en er dan gewelddadigheden ontstaan die rusland er toe aan zet om de gesepareerde krim op te nemen het russische rijk geeft dat amerika wel een mooie kans om lekker te gaan stoken waar wij europeanen door de marionetten van amerika de eu door worden mee gesleept waar de media al eerder onze democratieën uit hollen door hun kapitalistische achtergrond,Martin willemse,2022-05-13T15:40:29Z,0,
ZcyZRtLaWOw,UgyLu81Ll7Y5flVy5ZJ4AaABAg,путен объединил весь запад,Георг fursa,2022-05-13T09:34:18Z,1,
ZcyZRtLaWOw,UgyLu81Ll7Y5flVy5ZJ4AaABAg.9ay4hwZz7fC9b1urBwG27p,usa uk ringleader mother conspiracy creating another front,bofooit gojo,2022-05-15T06:35:38Z,0,UgyLu81Ll7Y5flVy5ZJ4AaABAg
NmsoQ3cUUjE,UgzvsXg8wxH6RkYUZed4AaABAg,dont mess lithuania soviet union knows,imin2,2023-04-01T13:13:49Z,0,
NmsoQ3cUUjE,UgwqRTVSadVm_kYpN-14AaABAg,dont worry duty stand many times russia dying day day slava ukraine tegyvuoja lietuva,Chieska,2023-02-18T08:53:00Z,0,
NmsoQ3cUUjE,UgwrIaAc5RI57HS0_7J4AaABAg,took moscow take,Tom Tom,2023-02-10T13:05:08Z,0,
NmsoQ3cUUjE,UgzVA1LjAXhEZK0MDgp4AaABAg,american fight country freedoms,FedupAmerican,2023-02-08T21:56:14Z,0,
NmsoQ3cUUjE,UgzVA1LjAXhEZK0MDgp4AaABAg.9ltD2DNi8_G9mE5vHqdXkS,,LW1zFog,2023-02-17T09:57:17Z,0,UgzVA1LjAXhEZK0MDgp4AaABAg
NmsoQ3cUUjE,UgyNPSCkzVcpzdrT4QZ4AaABAg,bro russia isnt aiming take whole ukraine colonize retake poland old warsaw countries whole goal almost achieved liberate russian speaking separatists ukraine,SwatoddddSimulations,2022-12-01T01:54:54Z,0,
NmsoQ3cUUjE,UgyjgBkuiZrNQSpENNt4AaABAg,lithuania gonna,Rafal Spolnik,2022-11-25T19:50:33Z,0,
NmsoQ3cUUjE,Ugx-UL7vuA9fpLF5BlB4AaABAg,hearing maternity hospitals hit precision weapons ukraine continued attacks european civilian targets becoming case russia absolutely succeed ambitions ukraine attacks unacceptable within ukraine war unacceptable world wide civilized person watching unlikely event ukraine failing conflict nato support certainly see ukrainian victory full nato support regimes like totally unacceptable st century,Marvi Wilson,2022-11-23T15:45:16Z,0,
NmsoQ3cUUjE,UgyClnaQzeCwQUnpf7h4AaABAg,support russia,Stanly Stanly,2022-11-21T14:31:52Z,0,
NmsoQ3cUUjE,UgxrAgXTj7c_oOMKgQp4AaABAg,god bless lithuania never forget,Righteousbyfaith,2022-11-12T16:45:45Z,2,
NmsoQ3cUUjE,UgzWojupGBDvcELGd3J4AaABAg,bullshit russia wanted take ukraine could week would advance months wake,Shaun,2022-11-08T17:48:44Z,2,
NmsoQ3cUUjE,UgywKZa16csGZI2w_BZ4AaABAg,russia couldnt arrange tea party never mind invasion,the bun,2022-11-08T10:00:10Z,1,
NmsoQ3cUUjE,UgxuB68tf9Lq8pBopmB4AaABAg,kaliningrado never russia stolen land world war like many land burglaries mistakenslike many world war,Magda Gama,2022-11-08T08:22:29Z,2,
NmsoQ3cUUjE,Ugyz7lc2uyDS6LL2XRx4AaABAg,sorry disagreeukraine never faul world weight help ukraine china make right choicechoose right side ukraine ukraine ukraine ukraineukraine ukraine ukraine ukraine ukraine ukraine ukraine ukraine ukraineukraine ukraine ukraine ukraine ukraine russia vanished forever rest world right choice,Magda Gama,2022-11-08T08:18:21Z,1,
NmsoQ3cUUjE,UgxVwUBcuGDQ9JXh9Ol4AaABAg,russian orcs cannot win war,donParmesan,2022-11-07T18:58:42Z,0,
NmsoQ3cUUjE,UgwUXmdfHfpi8aiFX2p4AaABAg,lithuanian say government last years provocating russia prepared dont believe propaganda,Mantas,2022-11-07T07:45:44Z,2,
NmsoQ3cUUjE,UgydSLJKRPuoPTf8dNZ4AaABAg,baltic states x easier take nato ukraine,FB Mežabrālis,2022-11-06T23:39:58Z,0,
NmsoQ3cUUjE,UgyyKK-CZEumGOxO5EB4AaABAg,fear fear fear,Karolis Kaunas,2022-11-06T22:49:12Z,0,
NmsoQ3cUUjE,UgyWcCD7B-xKYBOV26h4AaABAg,propaganda nato keep expanding causing issues situation brewing since could avoided russia contributed stability europe far natonato supply gas oil supporting making possible european way life nato contribute except tention possibility wars time stop bullshit,Kirk Cain,2022-11-06T21:35:19Z,0,
NmsoQ3cUUjE,UgxNVLphiJHiPUqPa2p4AaABAg,im british one mates college lithuanian told werent course would recieved letter christmas lithuanian government telling conscripted doesnt british citizenship either would part wasnt educational course russia goes lithuania say byebye hes frontline,AverageJoe,2022-11-06T20:08:17Z,3,
NmsoQ3cUUjE,UgzjB-9ggDGIXVhwrNV4AaABAg,im gong lithuania next year mandatory military service hopefully putin isnt stupid enough attack nato country,Edvinas D,2022-11-06T16:58:38Z,0,
4-wzikE2oOU,Ugzs0bbudCtTqhDU9Jh4AaABAg,nato welcone finland joining nightmare club,Felipe Lim,2023-04-06T01:47:42Z,1,
4-wzikE2oOU,UgyDz5OmHgb8pkUcEdF4AaABAg,hilft russland bitte bitte die ukraine macht krick im ukraine und im russland,Svetlana Spulin,2022-10-04T09:30:01Z,0,
4-wzikE2oOU,UgzAheelrfHp_qRyrkV4AaABAg,man english first language speaks well articulate manner could listen speak day,Joe,2022-08-29T11:58:40Z,0,
4-wzikE2oOU,Ugx5zHcezHnul56xBT94AaABAg,best dup date model,Lewis Félix,2022-07-24T11:56:44Z,0,
4-wzikE2oOU,UgwP7mrFiwmi7JjZG1J4AaABAg,russia create military artificial islands baltic norwegian sea barents sea north sea encircle scandinaviamilitarization russian artificial islands russian isles like novosibirsk islands new land nowa ziemla wrangel island land francis joseph russian island fininshrussian border russia instal nuclear warheads mini nukes antimissile shields,Phoenix Phoenix,2022-06-23T08:08:13Z,0,
4-wzikE2oOU,UgzI4vJQQ6n6ECR1iE54AaABAg,finland sweden wanted join nato putin saying nato threat stupid self nato strict fire unless fired upon policy nato never even looking russia however putin demands far war crimes last months proven world fact second hitler except hitler actually dominated europe russia proven longer military threat russia wants attack finland say bring putin going massive world hurt realizes entirety nato even china combined force couldnt stand toe toe even years,Norfolk Southern Railworks,2022-06-10T06:26:44Z,0,
4-wzikE2oOU,UgwwPuO86maI4hMLYLV4AaABAg,col richard black us leading world nuclear war httpsyoutubedcptyx_eui,Tessa Heart,2022-05-29T20:09:38Z,0,
4-wzikE2oOU,UgzUcLk7BSjztcGJG6d4AaABAg,happened politicians president attitude rare dont want peace must remain neutral,blume blume,2022-05-23T18:19:58Z,1,
4-wzikE2oOU,Ugw2O2nE2m6QBtLHpu94AaABAg,finns expecting free gas well done russia,RUBICUNDUS ERATIUDAS,2022-05-22T00:40:00Z,0,
4-wzikE2oOU,UgxW714_5x6qA9naVBB4AaABAg,stop military budget escalations across europe use humanity purposes show commitment peace russia must apply join nato instead creating counter new alliances extended nato major historic step peace europe 阿門,Clo,2022-05-20T02:34:53Z,0,
4-wzikE2oOU,Ugwo2DsF-3t6Axn8IfN4AaABAg,tidy looking leader,Taktic121🏴󠁧󠁢󠁷󠁬󠁳󠁿,2022-05-20T00:45:46Z,0,
4-wzikE2oOU,UgyLIH_u10aHWnUuzSR4AaABAg,gained mariupol lost kharkiv cities zero sum gain along lot dead solders destroyed equipment lost ultimate goal long string loses russian army gone many generals commanders ultimate result failure ukrainians fighting hit run style defence offence hard pin putin doubling ukrainian war sending equipment solders end way belarus railway resistance fighters stalling transport equipment ukrainians blowing ammunition depots equipment situation getting dire russias war cannot even sustained year russia fall utter bankruptcy chaos european sanctions reducing consumption gas switching gas suppliers point almost money left bank pay costly war ukraine real objective real monetary gain beside ruin odds,George Yao,2022-05-19T19:20:22Z,0,
4-wzikE2oOU,Ugz1R9Muejr1HrqK2N54AaABAg,finns fought stalins invasion ease least history taught west,BiGShAwNO,2022-05-19T16:14:58Z,0,
4-wzikE2oOU,UgzPznuHXItOGU_3KLd4AaABAg,joining nato escalate issue,Shevil Mussington,2022-05-19T14:19:26Z,0,
4-wzikE2oOU,UgywDyHvVZlmcFnrd5d4AaABAg,say goodbye freedom terrible decision look happened canada,Michele Marie,2022-05-18T21:17:48Z,0,
4-wzikE2oOU,UgyA6i-8FzAhDf-RZgF4AaABAg,turkey wont allow join nato show,Kofas Review,2022-05-18T16:14:47Z,0,
4-wzikE2oOU,UgwXrAlBKic1ug9tcZV4AaABAg,choice strong armed fear natopaid protection,s ku,2022-05-18T14:09:52Z,0,
4-wzikE2oOU,UgzSkJwEor4W8K5YZ454AaABAg,cannot imagine biden trump poised finlands president,Chris55433,2022-05-18T13:52:26Z,0,
4-wzikE2oOU,Ugw46Z6ZB_40ohFhdrl4AaABAg,sanna marin marry,B R,2022-05-18T11:40:20Z,0,
4-wzikE2oOU,Ugz54Xn_snKNFbkR08J4AaABAg,dumb old fart starts ww title fixed,Loki God Of Mischief,2022-05-18T11:14:33Z,0,
o_-t9XidMx4,Ugy3WKiRzcNfjxO0wfx4AaABAg,funny camps thing making seem side better murderers,elie,2023-03-17T09:55:55Z,0,
o_-t9XidMx4,UgxMB6aoeSNuq1PJEil4AaABAg,dont know whats big deal everything ukraine sale black market lots weapons listed ukraine going africa places sometimes black market,Ramsay,2023-03-16T11:28:55Z,1,
o_-t9XidMx4,UgwhtxXlxZcYA0l7C8t4AaABAg,game yanks,Indian and Global events,2023-03-12T12:03:21Z,0,
